ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
4523.T,エーザイ,Nikkei225,4829.0,4931.16,-2.072,-10.878,-16.49,11.57,17.181,4394.8,4118.0,9.88,MILD DIP,6514,5.612,3.31,160.0,3.64,0,37,11314.4,57.3,True,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,半値,1,5333.3,4000.0,3200.0,2666.7,False
4021.T,日産化学,Nikkei225,6386.0,6518.32,-2.03,-10.844,-16.574,12.076,17.806,5811.5,5438.0,9.89,MILD DIP,6514,5.73,2.72,174.0,2.99,1,20,7107.0,10.1,False,False,False,False,False,素材,Chemicals,—,0,5800.0,4350.0,3480.0,2900.0,False
9432.T,NTT,Nikkei225,154.7,152.92,1.161,-7.94,-11.982,8.228,12.27,140.8,134.6,9.89,NEUTRAL,6514,4.042,3.36,5.2,3.69,22,32,179.0,13.6,False,False,True,False,False,通信,Telecom Services,月足陽転,1,173.3,130.0,104.0,86.7,False
TRV,Travelers,Dow30,302.49,301.98,0.167,-8.853,-13.53,9.855,14.532,275.2,261.1,9.9,NEUTRAL,12661,4.677,1.44,4.36,1.58,20,15,310.9,2.7,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,145.3,109.0,87.2,72.7,False
8697.T,日本取引所G,Nikkei225,1854.5,1912.26,-3.021,-11.779,-18.152,13.709,20.081,1687.0,1565.2,9.93,MILD DIP,4277,6.372,2.45,45.5,2.7,2,20,2149.0,13.7,False,False,False,True,False,金融,Financial Data & Stock Exchanges,月足GC,1,1516.7,1137.5,910.0,758.3,False
QCOM,Qualcomm,NASDAQ100,129.82,138.76,-6.445,-15.034,-23.021,16.916,24.904,117.9,106.8,10.11,MILD DIP,8598,7.987,2.68,3.48,2.95,23,5,218.4,40.6,False,False,False,False,False,テクノロジー,Semiconductors,—,0,116.0,87.0,69.6,58.0,False
9433.T,KDDI,Nikkei225,2632.0,2664.94,-1.236,-10.31,-15.638,10.999,16.327,2390.2,2248.2,10.12,MILD DIP,6514,5.327,2.75,72.5,3.03,1,10,2799.0,6.0,False,False,False,False,False,通信,Telecom Services,—,0,2416.7,1812.5,1450.0,1208.3,False
5711.T,三菱マテリアル,Nikkei225,5039.0,5231.16,-3.673,-12.56,-18.998,13.194,19.632,4574.1,4237.3,10.16,MILD DIP,6514,6.438,1.98,100.0,2.19,2,0,6103.0,17.4,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,3333.3,2500.0,2000.0,1666.7,False
LIN,Linde,NASDAQ100,493.92,485.37,1.762,-7.664,-11.854,9.093,13.283,448.2,427.8,10.21,NEUTRAL,8470,4.189,1.22,6.02,1.34,33,5,507.6,2.7,False,False,False,False,False,素材,Specialty Chemicals,—,0,200.7,150.5,120.4,100.3,False
6098.T,リクルートHD,Nikkei225,6514.0,6647.88,-2.014,-11.141,-17.134,12.83,18.823,5907.2,5508.8,10.27,MILD DIP,2783,5.993,0.37,24.0,0.41,4,10,11665.4,44.2,False,False,False,False,False,通信,Internet Content & Information,—,0,800.0,600.0,480.0,400.0,False
5713.T,住友金属鉱山,Nikkei225,9929.0,10381.36,-4.357,-13.273,-20.29,14.795,21.812,9003.5,8275.0,10.28,MILD DIP,6514,7.017,1.05,104.0,1.16,1,0,13050.0,23.9,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,3466.7,2600.0,2080.0,1733.3,False
AEP,American Electric Power,NASDAQ100,133.61,129.67,3.035,-6.599,-10.1,7.406,10.907,121.1,116.6,10.31,NEUTRAL,16133,3.501,2.81,3.76,3.1,16,10,133.8,0.2,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,125.3,94.0,75.2,62.7,False
5703.T,日本軽金属HD,Nikkei225,2884.0,2981.44,-3.268,-12.331,-18.711,13.189,19.569,2613.8,2423.6,10.34,MILD DIP,6514,6.38,1.73,50.0,1.91,2,0,3175.0,9.2,False,False,False,False,False,素材,Aluminum,—,0,1666.7,1250.0,1000.0,833.3,False
AMGN,Amgen,Dow30,366.21,374.98,-2.339,-11.518,-17.748,13.4,19.63,331.8,308.4,10.37,MILD DIP,10745,6.23,2.6,9.51,2.87,14,0,388.2,5.7,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,317.0,237.8,190.2,158.5,False
8252.T,丸井グループ,Nikkei225,3084.0,3139.08,-1.755,-11.029,-16.699,11.653,17.324,2792.9,2614.9,10.42,MILD DIP,6514,5.671,3.44,106.0,3.8,5,17,3276.8,5.9,False,False,False,False,False,金融,Credit Services,—,0,3533.3,2650.0,2120.0,1766.7,False
5332.T,TOTO,Nikkei225,5789.0,5870.68,-1.391,-10.704,-16.275,11.579,17.15,5242.3,4915.2,10.43,MILD DIP,6514,5.571,1.73,100.0,1.91,0,5,6532.0,11.4,False,False,False,False,False,資本財,Building Products & Equipment,—,0,3333.3,2500.0,2000.0,1666.7,False
7911.T,凸版印刷(注:代替),Nikkei225,5022.0,5014.12,0.157,-9.315,-14.117,9.893,14.695,4547.1,4306.3,10.45,NEUTRAL,6514,4.802,1.12,56.0,1.23,1,5,5823.0,13.8,False,False,False,False,False,資本財,Conglomerates,—,0,1866.7,1400.0,1120.0,933.3,False
6504.T,富士電機,Nikkei225,11390.0,11895.2,-4.247,-13.312,-20.216,14.303,21.206,10311.7,9490.4,10.46,MILD DIP,6514,6.904,1.4,160.0,1.55,5,0,13910.0,18.1,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,5333.3,4000.0,3200.0,2666.7,False
FAST,Fastenal,NASDAQ100,45.46,46.16,-1.516,-10.855,-16.799,12.923,18.868,41.1,38.4,10.48,MILD DIP,9690,5.944,1.94,0.88,2.14,1,5,49.9,8.8,False,False,False,False,False,資本財,Industrial Distribution,—,0,29.3,22.0,17.6,14.7,False
AAPL,Apple,Dow30,250.12,264.74,-5.521,-14.498,-22.234,16.444,24.179,226.4,205.9,10.5,MILD DIP,11380,7.736,0.4,1.01,0.45,14,0,285.9,12.5,False,False,False,False,False,テクノロジー,Consumer Electronics,—,0,33.7,25.2,20.2,16.8,False
8830.T,住友不動産,Nikkei225,4790.0,4980.48,-3.825,-13.026,-19.923,14.562,21.459,4331.7,3988.2,10.58,MILD DIP,6514,6.897,0.73,35.0,0.81,9,0,5341.0,10.3,False,False,False,False,False,不動産,Real Estate Services,—,0,1166.7,875.0,700.0,583.3,False
GD,General Dynamics,配当貴族,351.52,354.42,-0.819,-10.319,-15.793,11.578,17.053,317.9,298.4,10.59,MILD DIP,16133,5.474,2.11,7.42,2.33,12,5,367.4,4.3,False,False,False,False,False,資本財,Aerospace & Defense,—,0,247.3,185.5,148.4,123.7,False
7011.T,三菱重工業,Nikkei225,4745.0,4855.16,-2.269,-11.653,-17.807,12.965,19.119,4289.4,3990.6,10.62,MILD DIP,6514,6.154,0.48,23.0,0.54,3,0,5195.0,8.7,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,766.7,575.0,460.0,383.3,False
ADBE,Adobe,NASDAQ100,249.32,265.07,-5.943,-14.979,-22.972,16.995,24.988,225.4,204.2,10.63,MILD DIP,9948,7.993,0.01,0.03,0.01,0,10,688.4,63.8,True,False,False,False,False,テクノロジー,Software - Application,半値,1,1.1,0.8,0.7,0.5,False
ED,Con Edison,配当貴族,114.88,111.17,3.34,-6.649,-10.219,7.633,11.203,103.8,99.8,10.7,NEUTRAL,16133,3.57,3.73,4.29,4.13,37,15,114.9,0.0,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,142.9,107.2,85.8,71.5,False
XOM,ExxonMobil,配当貴族,156.12,150.59,3.675,-6.359,-9.829,7.518,10.988,141.0,135.8,10.72,NEUTRAL,16133,3.469,3.22,5.03,3.57,42,15,156.1,0.0,False,False,False,False,False,エネルギー,Oil & Gas Integrated,—,0,167.7,125.8,100.6,83.8,False
7004.T,日立造船(注:代替),Nikkei225,1002.0,1054.44,-4.973,-14.2,-21.411,14.646,21.858,904.7,828.7,10.75,MILD DIP,6514,7.212,2.5,25.0,2.76,3,5,1291.7,22.4,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,833.3,625.0,500.0,416.7,False
3349.T,コスモス薬品,Nikkei225,6875.0,6995.32,-1.72,-11.276,-17.314,12.876,18.914,6206.5,5784.1,10.77,MILD DIP,5247,6.038,0.0,0.0,0.0,7,5,9940.4,30.8,False,False,False,False,False,ヘルスケア,Pharmaceutical Retailers,—,0,0.0,0.0,0.0,0.0,False
VRSK,Verisk Analytics,NASDAQ100,201.22,194.15,3.64,-6.508,-10.073,7.754,11.32,181.5,174.6,10.85,NEUTRAL,4109,3.565,0.89,1.8,0.99,6,15,319.7,37.1,False,False,False,False,False,資本財,Consulting Services,—,0,60.0,45.0,36.0,30.0,False
6724.T,セイコーエプソン,Nikkei225,1978.5,2064.44,-4.163,-13.547,-20.361,13.71,20.524,1784.8,1644.1,10.85,MILD DIP,6255,6.814,3.74,74.0,4.15,0,12,2816.3,29.7,False,False,False,False,False,テクノロジー,Computer Hardware,—,0,2466.7,1850.0,1480.0,1233.3,False
ATO,Atmos Energy,配当貴族,188.58,181.33,3.996,-6.213,-9.616,7.395,10.797,170.1,163.9,10.89,NEUTRAL,10611,3.402,2.44,4.61,2.71,28,10,188.6,0.0,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
6753.T,シャープ,Nikkei225,603.1,649.86,-7.195,-16.345,-24.296,15.46,23.411,543.6,492.0,10.94,MILD DIP,6514,7.951,0.0,0.0,0.0,2,10,20524.6,97.1,True,False,False,False,False,テクノロジー,Consumer Electronics,半値,1,0.0,0.0,0.0,0.0,False
ASML,ASML,NASDAQ100,1345.69,1416.52,-5.0,-14.486,-22.304,16.785,24.603,1211.3,1100.6,11.09,MILD DIP,7777,7.818,0.64,8.62,0.71,2,0,1526.5,11.8,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,287.3,215.5,172.4,143.7,False
4716.T,日本オラクル(注:代替),Nikkei225,9325.0,9450.84,-1.332,-11.202,-16.839,11.35,16.987,8392.2,7859.4,11.12,MILD DIP,6252,5.638,0.0,0.0,0.0,0,10,17805.0,47.6,False,False,False,False,False,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
8002.T,丸紅,Nikkei225,5591.0,5720.04,-2.256,-12.075,-18.469,13.501,19.895,5029.3,4663.6,11.17,MILD DIP,6514,6.394,1.7,95.0,1.89,5,0,6301.0,11.3,False,False,False,False,False,資本財,Conglomerates,—,0,3166.7,2375.0,1900.0,1583.3,False
CSCO,Cisco,Dow30,78.33,79.46,-1.428,-11.336,-17.533,13.452,19.649,70.5,65.5,11.17,MILD DIP,9059,6.197,2.08,1.63,2.31,14,0,86.8,9.7,False,False,False,False,False,テクノロジー,Communication Equipment,—,0,54.3,40.8,32.6,27.2,False
6702.T,富士通,Nikkei225,3575.0,3669.28,-2.569,-12.366,-18.616,12.633,18.882,3215.5,2986.2,11.18,MILD DIP,6514,6.25,0.78,28.0,0.87,7,5,4636.0,22.9,False,False,True,False,False,テクノロジー,Information Technology Services,月足陽転,1,933.3,700.0,560.0,466.7,False
4684.T,オービック(注:代替),Nikkei225,4004.0,3967.72,0.914,-9.281,-14.173,10.285,15.176,3599.5,3405.4,11.24,NEUTRAL,6255,4.892,0.0,0.0,0.0,14,5,5571.3,28.1,False,False,False,False,False,テクノロジー,Software - Application,—,0,0.0,0.0,0.0,0.0,False
ON,ON Semiconductor,NASDAQ100,58.55,65.59,-10.736,-19.821,-29.957,20.726,30.862,52.6,45.9,11.33,MILD DIP,6481,10.137,0.0,0.0,0.0,0,5,108.1,45.8,False,False,False,False,False,テクノロジー,Semiconductors,—,0,0.0,0.0,0.0,0.0,False
DXCM,DexCom,NASDAQ100,64.24,70.33,-8.663,-17.984,-27.457,19.905,29.377,57.7,51.0,11.36,MILD DIP,5238,9.472,0.0,0.0,0.0,0,10,162.8,60.5,True,False,False,False,False,ヘルスケア,Medical Devices,半値,1,0.0,0.0,0.0,0.0,False
COST,Costco,NASDAQ100,1008.43,997.12,1.134,-9.211,-14.149,10.54,15.477,905.3,856.0,11.39,NEUTRAL,9973,4.938,0.89,8.98,0.99,1,5,1071.0,5.8,False,False,False,False,False,生活必需品,Discount Stores,—,0,299.3,224.5,179.6,149.7,False
FDS,FactSet,配当貴族,205.65,207.22,-0.76,-10.927,-16.77,12.446,18.289,184.6,172.5,11.41,MILD DIP,7450,5.843,2.65,5.44,2.95,20,15,486.5,57.7,True,False,False,False,False,金融,Financial Data & Stock Exchanges,半値,1,181.3,136.0,108.8,90.7,False
1808.T,長谷工,Nikkei225,3033.0,3258.6,-6.923,-16.459,-24.98,17.623,26.143,2722.3,2444.6,11.42,MILD DIP,6255,8.521,2.8,85.0,3.12,2,5,3497.0,13.3,False,False,False,False,False,一般消費財,Residential Construction,—,0,2833.3,2125.0,1700.0,1416.7,False
WBD,Warner Bros Discovery,NASDAQ100,27.14,28.15,-3.582,-13.763,-20.87,14.664,21.771,24.3,22.3,11.81,MILD DIP,5179,7.107,0.0,0.0,0.0,0,15,77.3,64.9,True,False,False,True,False,通信,Entertainment,半値／月足GC,2,0.0,0.0,0.0,0.0,False
GILD,Gilead,NASDAQ100,144.99,149.14,-2.779,-13.067,-20.064,14.924,21.922,129.6,119.2,11.83,MILD DIP,8572,6.998,2.19,3.17,2.45,10,0,155.8,6.9,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,105.7,79.2,63.4,52.8,False
6861.T,キーエンス,Nikkei225,60880.0,60152.0,1.21,-9.524,-14.574,10.674,15.724,54423.1,51385.6,11.86,NEUTRAL,6255,5.05,0.57,350.0,0.64,4,5,75954.7,19.8,False,False,False,False,False,テクノロジー,Scientific & Technical Instruments,—,0,11666.7,8750.0,7000.0,5833.3,False
6146.T,ディスコ,Nikkei225,69610.0,72406.8,-3.863,-14.067,-21.52,15.745,23.198,62221.2,56824.6,11.88,MILD DIP,6255,7.453,0.59,413.0,0.66,2,0,80000.0,13.0,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,13766.7,10325.0,8260.0,6883.3,False
6594.T,ニデック,Nikkei225,2315.0,2337.16,-0.948,-11.471,-17.453,12.455,18.437,2069.1,1929.3,11.89,MILD DIP,6252,5.982,3.24,75.0,3.62,0,27,7213.1,67.9,True,False,False,False,False,資本財,Specialty Industrial Machinery,半値,1,2500.0,1875.0,1500.0,1250.0,False
5214.T,日本電気硝子,Nikkei225,6231.0,6375.72,-2.27,-12.767,-19.321,13.446,20.0,5561.7,5143.9,12.03,MILD DIP,6255,6.553,2.41,150.0,2.7,2,5,7065.0,11.8,False,False,False,False,False,テクノロジー,Electronic Components,—,0,5000.0,3750.0,3000.0,2500.0,False
LRCX,Lam Research,NASDAQ100,212.2,228.13,-6.982,-17.031,-26.049,19.043,28.061,189.3,168.7,12.11,MILD DIP,10522,9.018,0.43,0.92,0.49,11,0,249.2,14.8,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,30.7,23.0,18.4,15.3,False
5714.T,DOWAホールディングス,Nikkei225,9858.0,10047.76,-1.889,-12.6,-19.219,13.879,20.499,8781.8,8116.6,12.26,MILD DIP,6514,6.62,1.52,150.0,1.71,1,0,11830.0,16.7,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,5000.0,3750.0,3000.0,2500.0,False
ROP,Roper Technologies,NASDAQ100,351.0,345.6,1.561,-9.535,-14.698,11.115,16.277,312.7,294.8,12.27,NEUTRAL,8556,5.162,0.97,3.41,1.09,12,15,589.9,40.5,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,113.7,85.2,68.2,56.8,False
APD,Air Products,配当貴族,287.98,280.78,2.566,-8.654,-13.276,9.836,14.459,256.5,243.5,12.28,NEUTRAL,11568,4.622,3.1,8.93,3.48,1,10,329.3,12.5,False,False,False,False,False,素材,Specialty Chemicals,—,0,297.7,223.2,178.6,148.8,False
TGT,Target,配当貴族,117.34,116.41,0.798,-10.234,-15.681,11.557,17.005,104.5,98.2,12.29,NEUTRAL,13354,5.448,4.82,5.66,5.42,42,27,232.7,49.6,False,True,False,False,False,生活必需品,Discount Stores,日足25MA上抜け,1,188.7,141.5,113.2,94.3,False
TEAM,Atlassian,NASDAQ100,75.21,80.22,-6.25,-16.553,-25.16,17.875,26.481,66.9,60.0,12.35,MILD DIP,2555,8.607,0.0,0.0,0.0,0,15,458.1,83.6,True,False,True,False,False,テクノロジー,Software - Application,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
EXC,Exelon,NASDAQ100,49.82,47.74,4.365,-7.139,-10.965,8.162,11.988,44.3,42.5,12.39,NEUTRAL,13305,3.825,3.25,1.62,3.65,4,15,49.8,0.0,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,54.0,40.5,32.4,27.0,False
AWK,American Water Works,配当貴族,139.69,132.63,5.321,-6.295,-9.762,7.571,11.037,124.3,119.7,12.4,NEUTRAL,4477,3.466,2.92,4.08,3.28,12,10,172.5,19.0,False,False,False,False,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
3863.T,日本製紙,Nikkei225,1274.0,1242.0,2.576,-8.813,-13.278,9.049,13.515,1132.5,1077.1,12.49,NEUTRAL,3163,4.466,0.78,10.0,0.88,1,15,2110.7,39.6,False,False,False,True,False,素材,Paper & Paper Products,月足GC,1,333.3,250.0,200.0,166.7,False
7012.T,川崎重工業,Nikkei225,16420.0,16887.8,-2.77,-13.577,-20.734,15.055,22.213,14595.0,13386.2,12.5,MILD DIP,5251,7.158,0.91,150.0,1.03,4,0,18375.0,10.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,5000.0,3750.0,3000.0,2500.0,False
4543.T,テルモ,Nikkei225,2071.5,2023.6,2.367,-9.352,-14.24,10.197,15.085,1834.3,1735.4,12.93,NEUTRAL,6514,4.887,1.26,26.0,1.42,15,10,3126.2,33.7,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,866.7,650.0,520.0,433.3,False
6981.T,村田製作所,Nikkei225,3650.0,3646.68,0.091,-11.465,-17.361,12.12,18.016,3228.6,3013.6,13.05,NEUTRAL,6252,5.896,1.56,57.0,1.77,5,5,4223.0,13.6,False,False,False,False,False,テクノロジー,Electronic Components,—,0,1900.0,1425.0,1140.0,950.0,False
ISRG,Intuitive Surgical,NASDAQ100,472.16,493.7,-4.363,-15.458,-23.747,17.698,25.987,417.4,376.5,13.12,MILD DIP,6449,8.289,0.0,0.0,0.0,0,0,610.5,22.7,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,0.0,0.0,0.0,0.0,False
2768.T,双日,Nikkei225,6256.0,6469.44,-3.299,-14.718,-22.24,15.369,22.891,5517.2,5030.6,13.39,MILD DIP,6514,7.522,2.4,150.0,2.72,4,5,7080.0,11.6,False,False,False,False,False,資本財,Conglomerates,—,0,5000.0,3750.0,3000.0,2500.0,False
UNH,UnitedHealth,Dow30,282.09,283.15,-0.376,-12.188,-18.79,14.221,20.823,248.6,229.9,13.45,MILD DIP,10407,6.602,3.09,8.73,3.51,16,15,603.2,53.2,True,False,False,False,False,ヘルスケア,Healthcare Plans,半値,1,291.0,218.2,174.6,145.5,False
AMAT,Applied Materials,NASDAQ100,341.53,353.49,-3.383,-14.904,-22.878,16.991,24.965,300.8,272.6,13.54,MILD DIP,11568,7.974,0.5,1.71,0.57,8,0,395.0,13.5,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,57.0,42.8,34.2,28.5,False
CDNS,Cadence Design,NASDAQ100,287.03,295.3,-2.802,-14.471,-22.094,16.019,23.642,252.6,230.1,13.64,MILD DIP,9740,7.623,0.0,0.0,0.0,0,0,373.4,23.1,False,False,False,False,False,テクノロジー,Software - Application,—,0,0.0,0.0,0.0,0.0,False
9983.T,ファーストリテイリング,Nikkei225,65000.0,66122.13,-1.697,-13.51,-20.634,14.988,22.112,57189.0,52478.2,13.66,MILD DIP,6514,7.124,0.77,500.0,0.87,4,0,69030.0,5.8,False,False,False,False,False,一般消費財,Apparel Retail,—,0,16666.7,12500.0,10000.0,8333.3,False
DASH,DoorDash,NASDAQ100,161.36,173.19,-6.833,-18.109,-27.303,18.666,27.86,141.8,125.9,13.77,MILD DIP,1296,9.194,0.0,0.0,0.0,0,5,281.7,42.7,False,False,False,False,False,一般消費財,Internet Retail,—,0,0.0,0.0,0.0,0.0,False
SBUX,Starbucks,NASDAQ100,99.15,97.67,1.512,-10.773,-16.608,12.568,18.403,87.2,81.5,13.77,NEUTRAL,8463,5.835,2.47,2.45,2.81,15,5,112.8,12.1,False,False,False,False,False,一般消費財,Restaurants,—,0,81.7,61.2,49.0,40.8,False
INTC,Intel,NASDAQ100,45.77,46.1,-0.716,-12.758,-19.48,14.129,20.851,40.2,37.1,13.8,MILD DIP,11568,6.722,1.37,0.62,1.55,0,0,62.1,26.3,False,False,False,False,False,テクノロジー,Semiconductors,—,0,20.8,15.6,12.5,10.4,False
6770.T,アルプスアルパイン,Nikkei225,2110.0,2191.78,-3.731,-15.448,-23.319,16.036,23.907,1853.2,1680.7,13.86,MILD DIP,6514,7.871,2.84,60.0,3.24,1,15,3370.0,37.4,False,False,False,True,False,テクノロジー,Electronic Components,月足GC,1,2000.0,1500.0,1200.0,1000.0,False
4704.T,トレンドマイクロ,Nikkei225,5381.0,5465.0,-1.537,-13.568,-20.44,13.92,20.792,4723.5,4347.9,13.92,MILD DIP,6352,6.872,3.44,185.0,3.92,1,22,11526.0,53.3,True,False,False,False,False,テクノロジー,Software - Infrastructure,半値,1,6166.7,4625.0,3700.0,3083.3,False
BIIB,Biogen,NASDAQ100,181.55,190.87,-4.881,-16.547,-25.189,18.024,26.667,159.3,142.8,13.98,MILD DIP,8660,8.643,0.0,0.0,0.0,0,10,476.0,61.9,True,False,False,False,False,ヘルスケア,Drug Manufacturers - General,半値,1,0.0,0.0,0.0,0.0,False
KLAC,KLA Corp,NASDAQ100,1418.64,1464.19,-3.111,-15.053,-23.057,16.963,24.967,1243.8,1126.6,14.06,MILD DIP,11425,8.004,0.47,6.7,0.54,10,0,1682.5,15.7,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,223.3,167.5,134.0,111.7,False
EA,Electronic Arts,NASDAQ100,199.24,200.4,-0.579,-13.074,-20.064,14.888,21.879,174.2,160.2,14.37,MILD DIP,9163,6.991,0.38,0.76,0.44,0,0,204.6,2.6,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,25.3,19.0,15.2,12.7,False
6758.T,ソニーG,Nikkei225,3458.0,3453.2,0.139,-12.468,-18.792,12.83,19.155,3022.7,2804.3,14.4,NEUTRAL,6514,6.325,0.58,20.0,0.66,10,0,4700.0,26.4,False,False,False,False,False,テクノロジー,Consumer Electronics,—,0,666.7,500.0,400.0,333.3,False
8031.T,三井物産,Nikkei225,5828.0,5666.72,2.846,-10.118,-15.532,11.537,16.95,5093.4,4786.6,14.42,NEUTRAL,6514,5.414,1.72,100.0,1.96,5,5,6040.0,3.5,False,False,False,False,False,資本財,Conglomerates,—,0,3333.3,2500.0,2000.0,1666.7,False
2432.T,ディー・エヌ・エー,Nikkei225,2536.0,2629.16,-3.543,-15.743,-23.841,16.649,24.747,2215.2,2002.3,14.48,MILD DIP,5178,8.098,2.56,65.0,2.93,1,15,3953.6,35.9,False,False,False,True,False,資本財,Conglomerates,月足GC,1,2166.7,1625.0,1300.0,1083.3,False
8058.T,三菱商事,Nikkei225,5211.0,5059.48,2.995,-10.077,-15.482,11.541,16.945,4549.6,4276.2,14.54,NEUTRAL,6514,5.404,1.92,100.0,2.2,9,5,5324.0,2.1,False,False,False,False,False,資本財,Conglomerates,—,0,3333.3,2500.0,2000.0,1666.7,False
CVX,Chevron,Dow30,196.82,186.04,5.792,-7.723,-11.843,8.756,12.876,171.7,164.0,14.65,NEUTRAL,16133,4.12,3.49,6.87,4.0,38,10,197.0,0.1,False,False,False,False,False,エネルギー,Oil & Gas Integrated,—,0,229.0,171.8,137.4,114.5,False
CRM,Salesforce,Dow30,192.83,191.86,0.503,-12.623,-19.426,14.59,21.394,167.6,154.6,15.02,NEUTRAL,5442,6.803,0.86,1.66,0.99,1,10,365.1,47.2,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,55.3,41.5,33.2,27.7,False
ABNB,Airbnb,NASDAQ100,126.3,128.01,-1.34,-14.593,-21.873,14.528,21.808,109.3,100.0,15.52,MILD DIP,1295,7.28,0.0,0.0,0.0,0,5,216.8,41.8,False,False,False,False,False,一般消費財,Travel Services,—,0,0.0,0.0,0.0,0.0,False
5019.T,出光興産,Nikkei225,1462.0,1423.38,2.713,-11.088,-16.863,12.014,17.79,1265.6,1183.4,15.52,NEUTRAL,4739,5.775,2.46,36.0,2.84,2,10,1518.5,3.7,False,False,False,False,False,エネルギー,Oil & Gas Refining & Marketing,—,0,1200.0,900.0,720.0,600.0,False
FTNT,Fortinet,NASDAQ100,83.44,82.11,1.617,-12.056,-18.705,14.539,21.188,72.2,66.8,15.55,NEUTRAL,4079,6.649,0.0,0.0,0.0,0,0,114.6,27.2,False,False,False,False,False,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
4689.T,LINEヤフー,Nikkei225,398.2,391.5,1.712,-12.149,-18.28,12.375,18.506,343.9,319.9,15.78,NEUTRAL,5519,6.131,1.76,7.0,2.04,1,10,791.8,49.7,False,False,True,False,False,一般消費財,Internet Retail,月足陽転,1,233.3,175.0,140.0,116.7,False
TMUS,T-Mobile,NASDAQ100,217.39,214.25,1.464,-12.385,-18.811,13.319,19.745,187.7,174.0,15.81,NEUTRAL,4732,6.426,1.69,3.68,1.96,2,0,268.2,19.0,False,False,False,False,False,通信,Telecom Services,—,0,122.7,92.0,73.6,61.3,False
9602.T,東宝,Nikkei225,1624.5,1536.65,5.717,-8.735,-13.297,9.515,14.077,1402.4,1332.3,15.84,NEUTRAL,6514,4.562,1.05,17.0,1.21,0,5,1937.7,16.2,False,False,False,False,False,通信,Entertainment,—,0,566.7,425.0,340.0,283.3,False
4004.T,レゾナックHD,Nikkei225,11100.0,10966.52,1.217,-12.704,-19.347,13.87,20.513,9573.4,8844.8,15.95,NEUTRAL,6514,6.643,0.59,65.0,0.68,0,0,12540.0,11.5,False,False,False,False,False,素材,Chemicals,—,0,2166.7,1625.0,1300.0,1083.3,False
6701.T,NEC,Nikkei225,4257.0,4229.96,0.639,-13.216,-19.899,13.514,20.196,3670.9,3388.3,15.97,NEUTRAL,6514,6.682,0.66,28.0,0.76,7,5,6074.0,29.9,False,True,False,False,False,テクノロジー,Information Technology Services,日足25MA上抜け,1,933.3,700.0,560.0,466.7,False
4578.T,大塚HD,Nikkei225,11005.0,10289.4,6.955,-7.81,-12.049,9.148,13.387,9485.8,9049.6,16.02,NEUTRAL,3725,4.239,1.27,140.0,1.48,3,5,11020.0,0.1,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,4666.7,3500.0,2800.0,2333.3,False
6841.T,横河電機,Nikkei225,5589.0,5478.0,2.026,-12.236,-18.604,13.236,19.604,4807.7,4458.9,16.25,NEUTRAL,6514,6.368,1.04,58.0,1.21,2,0,6245.0,10.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,1933.3,1450.0,1160.0,966.7,False
